item_id,article,respondent,environment,cross_border,territorial,destination_already_present,us_screen_flagged,followup_screen_flagged,summary_sha256,original_us_cohort,followup_cohort
001-228840,P1-1,Italy,,,,,False,False,af3f0567caf3c2051daea7fd76a3b0019677bf2b88018c1e2bce5b3b3bfcbb77,True,True
001-228857,13,Malta,,,,,False,False,1c9609559f321a7c5d432c1da3c596997960cda923d1db867361ae5d34b8db25,True,True
001-228861,P1-1,Malta,,,,,False,False,2e83572a248bc354e814baa1758fd6f3b2e582063929470d3ed88541519bdd98,True,True
001-228992,5,Italy,,Refugees,,,True,True,25de153c6f742d051cbefe77007232cc7a7804d7dee4644db9cadde9678c21ae,True,True
001-229125,5,Greece,,,,,False,False,60e6d5cf435e0e0e4c8f3e2728cc90afcb9dc63cb486fe7f8e508b10a9e78866,True,True
001-229134,3,Estonia,,,,,False,False,8d101a1413581ff489ba2d8c8526885a2e1263ca016ab3359b41b2cb3dd3e9cb,True,True
001-229134,8,Estonia,,,,,False,False,8d101a1413581ff489ba2d8c8526885a2e1263ca016ab3359b41b2cb3dd3e9cb,True,True
001-229141,5,Ukraine,,,,,False,False,b019b32adfead89ba6c1dacb83fc6c6e5cfd6c28d2b8f59f49bf1cfe35a19edc,False,False
001-229325,2,Czechia,,,,,False,False,c4b0cfe7576b1138533e9d982c047fc574c290a5af936b448474d8b7ad6b53cc,True,True
001-229601,5,Russia,,border,Abkhaz; Abkhazia,,True,True,0bf7fb3771eb7df84387fc3b36bc46a2e3f5e6d8096e574bd7df30310de8f0c6,False,False
001-229601,6,Russia,,border,Abkhaz; Abkhazia,,True,True,0bf7fb3771eb7df84387fc3b36bc46a2e3f5e6d8096e574bd7df30310de8f0c6,False,False
001-229726,11,Germany,,,,,False,False,98efc7ce15782da4568b7ca80e3530be2494fa52bf6e1222153762b1b20c94a8,True,True
001-229927,34,Ukraine,,,,Russia,True,True,f0dbec57fcd95b3efed983c923205c678bb86cfdb825a0bfd496a96aa2f7329c,False,False
001-229927,38,Ukraine,,,,Russia,True,True,f0dbec57fcd95b3efed983c923205c678bb86cfdb825a0bfd496a96aa2f7329c,False,False
001-230260,P1-1,Malta,,,,,False,False,5eae1e0c992f3e162b74286934eb42b42708fea746d0cb53dc22579b4f901ebd,True,True
001-230271,3,Greece,,Asylum; asylum; border; expulsion; refugees,,,True,True,7ed6ed4e2b6492405aeca1cf249f69c7283e6e583c4848d5e73b343dc946f7ab,True,True
001-230281,6,Italy,,,,,False,False,f7748a18e424b8640b686b404b9c2bd233cebf315fcc077b1e2acd49e7f8849b,True,True
001-230627,P1-1,Lithuania,,,,,False,False,c90205fad59da8ea5961b4ba4537995a387a4c222bddc3098cd6d6b2f899a773,True,True
001-230725,6,Poland,,,,,False,False,e4d5618b57c905cac6e43e51efae1a992aae16f23724c1ab2a3c0333ac3123c1,True,True
001-230729,6,Poland,,,,,False,False,56b1783d5d9670f57378df1ad2fe4aa5d76cbb096eb1a6f089b8585366a2ebcb,True,True
001-230739,13,Poland,,,,,False,False,8864ebfd7b1f74c85938f58d58f102bbc70fe5296c436621406b6542ccabe88d,True,True
001-230878,P1-1,Ukraine,,,Crimea,Russia,True,True,0b869565377c1a29da69ddc1368f6f06508dfa45a013ed836e29d05268caa3f6,False,False
001-231078,34,the Republic of Moldova,,,Transnistria; Transnistrian,Russia; Ukraine,True,True,29a3c04732c2dd2a99de0249b0313085dbb1675d4f658543c0b16d49b98a294e,True,True
001-231078,P1-1,Russia,,,Transnistria; Transnistrian,Ukraine,True,True,29a3c04732c2dd2a99de0249b0313085dbb1675d4f658543c0b16d49b98a294e,False,False
001-231088,P1-1,Montenegro,,,,,False,False,e5dbd0daf256e987185cdd8088d1a7fe34d4ed7e96c60418143ca2604c6ef44e,True,True
001-231227,9,Belgium,fishing,,,Turkey,True,True,c2623de4eec92e959d2be23c2823cb7897ff8480adc422e9e2a6bf123b244647,True,True
001-231331,14,Switzerland,,,,,False,False,f60e22026b5f468bdea60c0cc267d20cce55862800ffdca18876194e0c6dec13,True,True
001-231333,P1-1,Albania,,,,,False,False,20defdf7a57f73e3b89c842d4be0d573e6a7f77bf94e94080b61c282bdfa80d2,True,True
001-231871,5,Russia,,,,,False,False,d0d04e0fd26537e266dfbbb8f59d1fb3dea9877cc92207ced42210ab92d9ca14,False,False
001-233111,P1-3,Iceland,,,,,False,False,a8a5916d6059aabfee115394dffc25d2e8780f4aad38ebf9fafe1c3f4c0d3352,True,True
001-233206,6,Switzerland,,,,,False,False,2f1acc99746579bfcd253b35f83a1a8fa4370b71db54838f17a916b7971a09be,True,True
001-233213,5,the Netherlands,,asylum; deportation; expulsion; extradition,,UK; Turkey,True,True,6edd4ca75b8b6e462b3927d87f318fb6d692abaa39df99a39b6b1bc3351ca923,True,True
001-233215,6,Lithuania,,,,,False,False,4a677583c8812b372b0d2faff974114fde644669a6e212f24d3a37f2a0454479,True,True
001-233231,6,Portugal,,,,,False,False,0d95081216c8fca5a41bd7d6251b5cdf7b1e1384922abb6f8baca5322d18143c,True,True
001-233236,6,Russia,,,,,False,False,a8f9e9a220cca0918477ac3533c757fb259a301f0940df847ce54fee28967c05,False,False
001-233378,10,Portugal,,,,,False,False,0e8377cdaf2ddf733c0a020b22721c584bfb5ebc0083df6f213a6c4959b40b27,True,True
001-233381,P1-1,Italy,,,,US,True,False,a8fcf0830c75ae9318fea3dc73daa20340aa0b5ae2d572a9d8d327b56c44e053,True,True
001-233409,3,Georgia,,,,,False,False,25ce92a6126935b33e06333f6e90e93f364850ed75afdb9d4492a83442356265,True,True
001-233412,3,Georgia,,,,Russia,True,True,c644290e353f33ccac13435fc43cca33bf1005cfa80af7d3de2371fbe10996b6,True,True
001-233495,3,Sweden,,asylum; deportation,,,True,True,1445af5fa293f0e15ecef7f3011befa41380236cdcb7cfe27bc805fc7691dcff,True,True
001-233652,6,Italy,,,,,False,False,bd9aac74f34c74abd5d7b05b72c2c4fc11f93cfb7656714cd04c595aa77fd22f,True,True
001-233686,8,Czechia,,,,Russia,True,True,cbae1000443a0d5baa4076ff3bd3e37e660f1978b1984c418d5d720263e71e60,True,True
001-233761,6,Georgia,,,,Ukraine,True,True,ada3f4e0df56b4314e672a041f2a1f990450fc83f45115067ab9e7c87ba9451a,True,True
001-233937,P4-2,France,environmental,,,,True,True,fd4a2599f83639cf4f7d5a053f28170fa19f5cae0148ff919eef6312dfbd3534,True,True
001-234008,3,Latvia,,,,,False,False,1232c1334e11cdca22ac4176c429c2812fb670ba83cf351b8ca9b686960728f4,True,True
001-234129,2,Croatia,,border,,,True,True,260ea3294348560415f23b8c2ded2d02b5ecc88227021cd5b049297ab38269d4,True,True
001-234259,3,Armenia,,,,,False,False,3824761e4d1bf5e04fa035dd9a59807d4d57ba561bd262eb651a1887815162f6,True,True
001-234516,5,Cyprus,,Asylum; asylum; Refugee,,Turkey,True,True,d10c46904180b34ec4082e95d0ab87aff47b2cfdb9d281367809c2f229b9834c,True,True
001-234522,2,Georgia,,,,,False,False,a8876f07b129d75ed14535d171fe404b7eb60038daf4ec5db6405ff6b596d526,True,True
001-234604,6,Albania,,bordered,,,True,True,429b8615251a1b4e075989f9579e9b1c3fdad4c17d50fddba9be40d2dcb4a847,True,True
001-235034,6,Albania,,,,,False,False,4ca45f30325a4a6571e060d53fc4f645066a6613657ef4795340e47804b3480b,True,True
001-235346,6,the Netherlands,,,,,False,False,3be80b9de9d7edd62e8f61bc2d8e5172a6589f03958039d05837a45616891f8a,True,True
001-235470,10,Austria,,,,,False,False,a4f85cba3f9088e85fdf95e0d5954b8deaf101bc431206db25f870fe896d66c3,True,True
001-235475,8,San Marino,,,,,False,False,28862e6f0de4d1e115853edf622735011118afd088d18db01343910b8513b413,True,True
001-235491,5,Azerbaijan,,asylum; Border; border,,,True,True,ccdad2c5b1dc108db1f747f6d278e4c9f59f880e223b3c42ffda92a10f1a114a,True,True
001-235491,8,Azerbaijan,,asylum; Border; border,,,True,True,ccdad2c5b1dc108db1f747f6d278e4c9f59f880e223b3c42ffda92a10f1a114a,True,True
001-235692,8,Slovakia,,,,,False,False,cd72cbe0d5b38d451eef551342a527790412f075dbf0892d3d9283789ee239a5,True,True
001-235896,P1-1,San Marino,,,,,False,False,c811fdcfc6fec89830c6bda3095f178f2ea54444943798c72bd9005353d19abc,True,True
001-236132,6,the Republic of Moldova,,,,,False,False,b52d9e69abc799401bb162432fff1b03f5a2a8a2e76b7ec7f7b153b51533e3d9,True,True
001-236140,8,Finland,,asylum; refugee,,,True,True,cd09f6a978406170fbb97af3f4ca525a4211bc21e713407fe0a9d24c48a2e141,True,True
001-236179,8,Cyprus,,,,,False,False,bb87ec5bb733b774f3e06be1e5e340b0411096da0ff7c9de5c0e3491a1dedfbb,True,True
001-237290,3,Greece,,asylum; border; refugee,,Turkey,True,True,b53cfc0fcc9ba7b446aaac3b0b29b83ea7834f802febdab729f05922cb9c94a9,True,True
001-237290,5,Greece,,asylum; border; refugee,,Turkey,True,True,b53cfc0fcc9ba7b446aaac3b0b29b83ea7834f802febdab729f05922cb9c94a9,True,True
001-237294,3,Denmark,,,,,False,False,499dbafe078963a10874fce68bd1605bb37bd07b018fc1dbabcb02bd7f43eacf,True,True
001-237435,6,Croatia,,,occupied territories,,True,True,bbf80f261f2b0f677383937bd36fef54a17845f8b6889695ae4b5bfb62f92c8a,True,True
001-237438,3,Malta,,Asylum,,,True,True,b0ee25c5b21bc489279d98f5e8b971d7156a289f10d13688998b7635c6c50d75,True,True
001-237504,6,Azerbaijan,,,,,False,False,951dd6ae41cbf77539fd5c2183cdbf6bc50192c9e1157f1512983a1273983a7e,True,True
001-237797,6,North Macedonia,,,,,False,False,86d903b1f91eb4ec12e690238a58083f65b8242cc31ace0f502f7a3a476cf9fd,True,True
001-237808,P1-1,Czechia,,,,,False,False,dee668e6be232d310819e3b4da28b7b174cf30397490e8f3f7af91fa01b933eb,True,True
001-237811,14,Georgia,,,,,False,False,b040e0eeea598957d9c3d394620fd2fcb4e50640d267ad1b901ebf98a683d565,True,True
001-237954,8,Denmark,,asylum; deportation; expelled; expulsion; refugee,,,True,True,5fd28f30c5ea53c3881c139246d7cf4227c67961f81808ad2c02d312df02f2c0,True,True
001-237959,8,Denmark,,expelled; expulsion,,,True,True,61ff3ec2b124a5bd91bbbabc7547d9f3e4a6364269ec9a562b42c31436a83421,True,True
001-237960,P1-1,Italy,,,,,False,False,2bc6293f178ac233b17b469fa29395b8f4ceb1fa2b774b57135a9a21234d2f8d,True,True
001-238009,6,Serbia,,,,,False,False,b08d42b8159303b0ec208f28ee1748a039d98466d59b15731c3c893e5c3dca21,True,True
001-238072,6,Cyprus,,,,Turkey,False,True,b4cf451fea6c726d76d1b7219c45a6df3f2154d17941492693fb80850d060dc6,True,True
001-238269,3,Türkiye,,,,,False,False,8475a6010e7cd7cf22679234c308b1659975badbc3264fcca5a3352c73472b1f,True,False
001-238270,8,Greece,,,,,False,False,33eba03c2d7e87c6f90d8d098c08139e2d85d99a8fd195691d77612c6cbcdf57,True,True
001-238515,6,Georgia,,,Abkhaz; Abkhazia; armed conflict,Russia,True,True,d9de807a5fcfd39b2009b88a3c71f534bcdd371c64703327f2e0a1c42f753cdf,True,True
001-238515,P1-1,Russia,,,Abkhaz; Abkhazia; armed conflict,,True,True,d9de807a5fcfd39b2009b88a3c71f534bcdd371c64703327f2e0a1c42f753cdf,False,False
001-238658,13,Armenia,,,Karabakh; Nagorno,,True,True,c5d004e506b8d58ef897246fe1064bdfc553c299666249b18ddd9d17798d332b,True,True
001-238658,2,Armenia,,,Karabakh; Nagorno,,True,True,c5d004e506b8d58ef897246fe1064bdfc553c299666249b18ddd9d17798d332b,True,True
001-238661,6,San Marino,,,,,False,False,d3aab31837e2ec874c66069dd51168faebade587e47c4ee57968cb292aade875,True,True
001-238788,6,Albania,,,,,False,False,9684e1eb6d681108810edaf4364bd1482334f8c036e97de153d5aa92455a7a8f,True,True
001-238800,P1-1,Ukraine,,,,,False,False,995392431105757d213978d3120b3b6662e2f21aee6c430f0fdeee68e931b2e0,False,False
001-238839,5,Russia,,,,,False,False,a2d9274bdf825b99337125cc7f8c0155a9141111a7e85b2ce9e15d12fb7a441e,False,False
001-238843,P1-1,Italy,,,,,False,False,e4162070047f0ea943ecdbd00b89f84a1ace1b236113abd74e77623624cca652,True,True
001-240184,6,Iceland,,,,,False,False,f59e38cffd3d3715db8b6b14638ef2e8d4bfc827b1fcb330699cc3ba87334762,True,True
001-240242,5,Greece,River,asylum; border; pushback; pushbacks; Refugees,,Turkey,True,True,628525a674466331f4fe19c3efb118cb8feb72d571ba465d51ced93f62290a36,True,True
001-241743,8,Czechia,,,,,False,False,e75ae7d3fe9f9838152a0116f4f3b3df0dd82a048c376e9ce60148147096d6a5,True,True
001-241871,8,Bulgaria,,border,,,True,True,7d2a2963bac80b5198eac44fc6d6fda438662dac8c26904b2e527ac0d3a76040,True,True
001-241978,6,the United Kingdom,,,,,False,False,dd638a919043541cf1d92942f3363b5e5afabc332ebb19f89ebc73916181d69a,True,False
001-241986,4,the Republic of Moldova,,asylum,,,True,True,7a9e2502620584aba273b36f71ff607b3761d41cddafb6f4f4545a4f54939fbf,True,True
001-242058,3,Hungary,,,,,False,False,7061d7527cafb8e5036bc3c5554ae53582e70fcb082b1c6c72c523b40176de28,True,True
001-242059,P1-1,Croatia,,,,UK,False,True,0ffbb7df044c8660276f882f412f39e2faa2a9a6edd85a9b2b05d909025f3f88,True,True
001-242073,13,Portugal,,,,,False,False,4f13b14f3f52513edb294d70f1711c73a75718227e3901d7b64b54629c2a294e,True,True
001-242521,13,the Netherlands,environmental,,,,True,True,8662013cc92aa10e2240f1bb9594bc7cccda79b7c99489f528160c472e3f20f8,True,True
001-242534,6,Austria,,,,,False,False,fcd3c89d9aacbca1842eaf441de686bd6de5cfadfd568b4e3b611bdec9a91684,True,True
001-242757,P1-1,Azerbaijan,,,,,False,False,dcaa9f5321994a6e10b80a3eee56a2abf5fca59b985828d342c7341188d518ed,True,True
001-242762,6,Albania,,,,,False,False,af3a3eb531b5f6e1f3ed8619a7a5978e5d507f7a718b952b6ad12b3bc3c0590d,True,True
001-242768,6,France,,,,Russia,True,True,e3d5184718a9c7da62eafeb7722012d50ebf73ed646c2aed74f8f80af4a5c280,True,True
001-242788,8,Poland,,,,UK,False,True,1dcebc31b8c3d58fc2f4e8781843b920a5d67f55789f4796c7fc6aef75fe0e93,True,True
001-242855,P1-1,Azerbaijan,,,,,False,False,6f2ff0e11c3c38474454fce4cdca58c4909e104134ae438070dd38647c4b0e11,True,True
001-242857,6,Serbia,,,,,False,False,eeda4cbd74ca8869fbd31c25daf1debc49e62a6434ed77d955fefc3812013d75,True,True
001-243081,P1-1,Croatia,,,,,False,False,ed90ece3de470f3e4b4c113936f4dabd41d52eeb218d830a4fc1b299038031e8,True,True
001-243363,6,Serbia,,,,,False,False,52a4c54fafe8eb3705fe55ec0b4ad12c20b93a00fc9e39cd991a3cfabf63670a,True,True
001-243553,P1-1,Türkiye,,,northern Cyprus; Northern Cyprus,,True,True,e5919ddf72c110698a6fce6ac45a4d22b6ee20840e5b7eb64e3798fbe3d4bef0,True,False
001-243562,14,Iceland,,,,,False,False,1f7c0dc9fe3be9dc3009bd94084e800c728c3706c01a29d85fc2b4eb4da1daa9,True,True
001-243781,P1-1,Bosnia and Herzegovina,,,,,False,False,9f9f5da32297da8c44b4f7d7200e3dd6ac731507b1b2eb9b9cd04ee0447000d8,True,True
001-243782,8,North Macedonia,,,,,False,False,de58ca6acf72ba3feaf5bd10753e02c907b73cd3adcc890b738560e8c1a2c2a2,True,True
001-243878,8,the United Kingdom,,,,,False,False,116657ca4b5d6ce82d284baeeff6f3f2c6c35c14666cca4a93cd1a411f29306b,True,False
001-243885,14,Cyprus,,,,,False,False,0e3a7348a362294a44a4ef4fb746159b6256b34ccbd2dcba853ca60ba7975146,True,True
001-243885,3,Cyprus,,,,,False,False,0e3a7348a362294a44a4ef4fb746159b6256b34ccbd2dcba853ca60ba7975146,True,True
001-243887,10,Cyprus,,,,Turkey,False,True,c757696a9cd8ab0907b8f1262f279e76069e212e7d60721548e3d999fb1f705a,True,True
001-243997,10,Ukraine,,,,,False,False,81cec9eac0958b0d70bc8f69f4e0a90fa178574679f4b2364754f86813af607f,False,False
001-244000,8,Italy,,,,,False,False,21aa7083ac51ad2a287b62cc661bb1a8ef9c30396917da1ec0f070a1429ab66e,True,True
001-244020,6,Türkiye,,,,,False,False,6a7dce333450e83203e00b49b2a6773056ff88daf80991f49beb32f018a8cace,True,False
001-244588,P7-2,Greece,,deportation; deported; expelled,,,True,True,376f657db86da88268f9a250e086a5b14a9ebc17b9cdc6aa59fd897e13cc3c68,True,True
001-244592,9,Lithuania,,,,,False,False,fd3f15d9e106d9ab89847b9846a95c645c79b2c19a20621b42b3dfb49ccc73d8,True,True
001-244593,14,Iceland,,,,,False,False,239f9f491c97606934d83a564561cc3561c22263f9c8e1f8f56d75db31281441,True,True
001-244593,3,Iceland,,,,,False,False,239f9f491c97606934d83a564561cc3561c22263f9c8e1f8f56d75db31281441,True,True
001-244594,13,Greece,,,,,False,False,05afeb6fde4c791448bb4db3c8d46f55f2305fd27c2a333ab51c8f941096d2eb,True,True
001-244594,6,Greece,,,,,False,False,05afeb6fde4c791448bb4db3c8d46f55f2305fd27c2a333ab51c8f941096d2eb,True,True
001-244728,10,Ukraine,environmental; pollution,,,,True,True,ccb3242d08572a723ef04c84febb868d6636a4ff302486ebce99a6499926106e,False,False
001-244851,P1-3,the United Kingdom,,,,,False,False,5bde20b26fa01ffadfbc72fc622fada1d9984c4f2f3b481398c10d4a13fb1687,True,False
001-244894,P1-1,Bulgaria,,,,,False,False,6807e6fc42aea3dac207fda38bdf8b9d282ca7f7b6745d58c7decf4ff0c312dc,True,True
001-245104,P1-3,Cyprus,,,,,False,False,0482c27d4395195f041de9634beb6df4fad60a406104882b8bf921800f30b492,True,True
001-245246,6,Greece,,,,,False,False,f3f21d76fba6481fbb78969b7abbb477b35bad345d799eb069182c9af58c6ac1,True,True
001-245279,P1-1,Spain,,,,,False,False,d216b66d088f0fb53681a807231c1cb2051e37ca57f2e5f7df85781c333b8a79,True,True
001-245390,8,Spain,,,,,False,False,287699b02d5f0d6cda26d77e954956baac5920038cba8e139f19f4c8a9d399a5,True,True
001-245444,8,Italy,environmental,,,,True,True,6115fc8e13d6c4edef084a6c530ab2f99319edce82b0fab2ecdc504158d49041,True,True
001-245447,8,Russia,,border; expelled,Transnistria,,True,True,e1ca61f2105be02e5447382c9b21126fda2752d37f74d75d4a41145975fa3504,False,False
001-245460,13,Greece,,,,,False,False,096e70c2b4cfd5278b06ca5eca57b7297c5dcbc87770aaad3d648149ca787bff,True,True
001-245460,6,Greece,,,,,False,False,096e70c2b4cfd5278b06ca5eca57b7297c5dcbc87770aaad3d648149ca787bff,True,True
001-245463,13,Greece,,,,,False,False,6014e45a3f6a2a0e7e5e5d397fbb3787e62583fc5766c549f9be755a533b85f7,True,True
001-245684,8,Estonia,,,,,False,False,3603d204cb33b326c1f4b494bacac24f118c4cebe0b9f08e7822622487b40274,True,True
001-245686,3,Georgia,,,,,False,False,225c8f57b808a4ff566d02f68e7fc7343e577b01edc8f4fa8e69619660a5f842,True,True
001-245690,6,Armenia,,,,,False,False,cc69cc585c9d747c9618608ca6541f3ffac0d0d255e3f87ebbb32b132c1659c7,True,True
001-245701,8,Czechia,,bordering,,,True,True,0c92388ae09cd66ccb7c1e67b865b714add0f3ae95ffe8d8cfb47e3c9707e039,True,True
001-245708,6,Serbia,,,,,False,False,c76b9b36e5f9158753abd6adeb6bcf10f8f498615a726e2ef52eaaa603874938,True,True
001-245810,P1-1,Cyprus,,,,,False,False,16ca1c4db0ddaea66a66cb73921332fc04f0949ad1b7673be6509ac6a44ae0b7,True,True
001-245821,5,Türkiye,,,,,False,False,9f6f91590959f5bfda622a0183ca397543d5cb539b4c97b955fff19b32ee5a79,True,False
001-245886,5,Russia,,,,,False,False,57360f6f43f8c278bd1182558cfd9c6a60c6a9f2cb33c0ea8ff84f3ac4f5e329,False,False
001-246017,6,Albania,,,,,False,False,af96c5dc5a5e2a215088904d384443740dbc04feb59297997d09ac76f2ec0e10,True,True
001-246024,P1-1,Ukraine,,,,,False,False,e13687191d1ee6e5e2fc1420811b8d01d47686e1329a144fb3e20e62799b9486,False,False
001-247556,10,Hungary,,,,,False,False,9a109274d2f17d071434826be6ad8c054bdb2fa15bc2f88022b0de39fe0f731b,True,True
001-247564,13,Czechia,,,,,False,False,e73bb193c9dd2eda4486c5afaeba8cac9d9f372eb285b4e958c0560153719f22,True,True
001-247564,8,Czechia,,,,,False,False,e73bb193c9dd2eda4486c5afaeba8cac9d9f372eb285b4e958c0560153719f22,True,True
001-247651,13,Ukraine,,,,,False,False,9ed4f9dcf3aecfe4ac0084478b0d18dd66a7e99f72075fd1a56277c20329be45,False,False
001-247822,6,Azerbaijan,,,,,False,False,a0f0bc129de7fb6e451799714367bcb7cff7d570382afbb8226a1b95dd610d52,True,True
001-247827,14,Iceland,,,,,False,False,6beff849d781a72b23e8dff03d1e738dfdf6f12aee3b2460f7f87fde7bd0f8c0,True,True
001-247827,3,Iceland,,,,,False,False,6beff849d781a72b23e8dff03d1e738dfdf6f12aee3b2460f7f87fde7bd0f8c0,True,True
001-247833,8,Iceland,,,,,False,False,8aeef07b7772658448cfb98fe812b71641b55d5576be4a2763629c88c09e8d8d,True,True
001-247909,8,Ukraine,,,,,False,False,7ed53baafd97c3b00e2fc9184523f8c4ac52fd6d94064fb3dfef4d39c4c32f83,False,False
001-247913,3,Greece,,,,,False,False,965ce40dd93f64fc9ab7b2b7ef9d2a8abad1068572285d28de2f31a059e5b4bc,True,True
001-247917,6,Türkiye,,,,,False,False,cf32abae0966f31478aa4ce06d9fae0044da32855bf0df47599aff86e4a859e5,True,False
001-248128,2,Ukraine,,,,,False,False,7e9e972fc83bd4a22122b017d54de284f81eff266db4d979ac4ff4dc8402d5d9,False,False
001-248167,13,Ukraine,,,,,False,False,ea8c27a2fe86f86aa23b3cfa9a057b847ffd3838b002f24fa6e31d390ab386db,False,False
001-248198,8,Estonia,,,,,False,False,1ca9c3bf7553c35b1c8494912519b0764874f64d62e406969574c281ed8d9ad2,True,True
001-248201,P1-1,the Republic of Moldova,,,,,False,False,8805799cd6547048f5d4199e80272e9eb31914e879c255c2570136c77a55dbf5,True,True
001-248220,3,Ukraine,,,,,False,False,bfdd48e0ab5d744fa5f8fe1c02b95d416adf88c6ca3a7125d4ba3dfabfbfb4e5,False,False
001-248392,6,Greece,,,,,False,False,6a163a1d37689732023a568581c700cbe63eced857f134a8d66caaf166d399fa,True,True
001-248395,6,Ukraine,,,Crimea,,True,True,d90e343fd0e3a19a5d63881f203a40de9edcf822cbe96926d81f03f2f324d171,False,False
001-248396,2,Ukraine,,,,,False,False,6ea4dfe4f86d51523c060b41f435031e6e3f38f7b43ecddedc3ed6f50def9299,False,False
001-248397,2,Ukraine,,,,,False,False,d4754bd9381db713516647caa4532e8e6f51d5461bd13826cb273664c7b93471,False,False
001-248592,3,Serbia,,,,,False,False,faa22c2fa9ee0c6c3dee2d1db46eca79c57939dfa6bf4d6312b7294f8b3edcce,True,True
001-248594,10,Russia,,,Transnistria; Transnistrian,,True,True,a69ae6d5b7b6243a965aa278580e3482831e0ec3bb17e3f8d816b6460ef2346b,False,False
001-248594,3,Russia,,,Transnistria; Transnistrian,,True,True,a69ae6d5b7b6243a965aa278580e3482831e0ec3bb17e3f8d816b6460ef2346b,False,False
001-248598,8,San Marino,,,,,False,False,113e6707a45a4361648839c3c7bda517de4dccaee4931626cf2f324afd43c388,True,True
001-248636,P12-1,Bosnia and Herzegovina,,,,,False,False,292c07624bb8f8c8d9f49d9dc219101631dfc94986560d0e056ed43cc942d840,True,True
001-248682,5,Armenia,,,,,False,False,f18a450c72d903210d91d43dd9d08f2353874e428ea3209ea7d4e19c5775501a,True,True
001-248687,6,Ukraine,,,,,False,False,3e6b68b63c23b97e3a248894caab60ed342f5fba3ec93dd2a482eb5337554dfe,False,False
001-248854,8,Ukraine,,,,,False,False,afcb8569278c221ad3e5cebae4fe1ac7d6bdb383a0a3ed2e2b1115f137ed6171,False,False
001-248953,11,Ukraine,,,,,False,False,12df61afc3958a47f02effa85d4a9c244e485cb2200ac0671657cc7153810f03,False,False
001-248957,P1-1,Ukraine,,,Crimea; Crimean; occupied territories,Russia,True,True,a9b30b75afc2f70b4963ec27baacbfe5688b8f15e545b627ee5196820d916f3c,False,False
001-248960,2,Ukraine,,,,,False,False,6c67d720efc562e3f82c58e23e6375fb981bb3a7cc38b8c9f7ce32702e6ce4c2,False,False
001-248961,3,Ukraine,,,,,False,False,7c4c9bb640cece83bb125b6e6ca02ed1be810d33843c79ce07c6f3febc0c91f5,False,False
001-248979,6,Ukraine,,,,,False,False,bacb1d4fe69225119cfc63e6923f5bc226a2c0fcc74a76cf641a3828fadc2726,False,False
001-249134,6,Hungary,,,,,False,False,136753ca37304f99fbfa0c6adadc07853df54d986880bb5f48c0afe40d173987,True,True
001-249223,3,Sweden,,asylum; deportation,,,True,True,2fa610d243107ba16255dee9fee472235c8a68291fb14da4fe152ae4552c0731,True,True
001-249234,2,Ukraine,,,,,False,False,5bcab07545719308ebbcd110455d4883f7a5ac0557c58d886be621685e3093b3,False,False
001-249236,2,Ukraine,,,,,False,False,dfd88caa128f3b4ffff309cbab0632b4c8c37d5702a409eaeae626e978518a6e,False,False
001-249251,11,Russia,,,,Ukraine,True,True,1c75edd3eb95a2c903a0426e533e5fcea707fc1906d3ad7451dbc11d7df96343,False,False
001-249345,6,Armenia,,,,,False,False,e5791800aa3b22c990055efe3fd4c26cf0b55c5a92b4c9a58b2e0f3891d609dc,True,True
001-249370,34,Ukraine,,,,,False,False,014ea8abc8f25d22caa304ac889e73b92c95117345c1a50b1c6c24b2a66cdce3,False,False
001-249380,8,the Republic of Moldova,,,,,False,False,dd8baea7d26126b663e0ad478404ed4e0e528b2b47f58671fa93e62c38f67668,True,True
001-249515,P4-2,Azerbaijan,,,,Turkey,False,True,27966ceeb28ddee5516d0aef8fd1b347c11b3e14a2264ea67d67ce6efdbc43cb,True,True
001-249525,14,Ukraine,,,,,False,False,3e8a684ece071e5829398a7d3d2dbaf92eaffb1b3c81783b3ab055e4711512dc,False,False
001-249527,2,Ukraine,,,,,False,False,05c137a658a4bf193d07928c33fae955f690ec1e9a75f61fae51535263010785,False,False
001-249530,6,San Marino,,,,,False,False,96ce3a8644ffd6f9b392146b5622544f9d29185606e1e7bfcca8f77bad711861,True,True
001-249531,8,Czechia,,,,,False,False,e21acf4aa3b141cc63ac9c6ff0f593f7583a0413672077beab07e3c07249995f,True,True
001-249581,5,Armenia,,,,,False,False,dfb516ac31300fea59feb9700a8ac7d809ab8c46dbf9ea3bf3d27fc831d33b06,True,True
001-249583,2,Ukraine,,,,,False,False,d6f6ddda190febc4dc6f9254dd94d4fa2559475bbb8aa0d021d48e026d03a64c,False,False
001-249586,13,Ukraine,,,,,False,False,050ae2de924915b37ad50d64ceb108248b5e082704b9e4ab7aa31224109f06d5,False,False
001-249587,2,Ukraine,,,,,False,False,66c7849a5b81c094eab31a666dfd27b59efe0e1aac35adeecdf43613aaaa21b6,False,False
001-249691,3,the Netherlands,,,,UK,False,True,4bdcafa41872e4b7b6debd79fdad1b13f2c39b5099ec40d1756fb98b122ae47c,True,True
001-249810,P1-1,Ukraine,,,,,False,False,c00f1c69cc9450797c5bddf8aefbb802fa873ef2aae173b4238c167281c528b5,False,False
001-249964,8,Albania,,,,,False,False,f6a487290a8f1de321f59770503a337d8bbced974749d01a9c5100b75df4817f,True,True
